Subject,TestGroup,Split,Classifier,Accuracy
365,N,0,sklearn_logistic_reg,0.3333333333333333
365,N,0,SVM,0.4166666666666667
365,N,0,Correlation,0.25
365,N,1,kNN,0.2222222222222222
365,N,1,sklearn_logistic_reg,0.3333333333333333
365,N,1,SVM,0.4444444444444444
365,N,1,Correlation,0.3333333333333333
365,N,2,kNN,0.5555555555555556
365,N,2,sklearn_logistic_reg,0.4444444444444444
365,N,2,SVM,0.3333333333333333
365,N,2,Correlation,0.4444444444444444
365,N,3,kNN,0.2222222222222222
365,N,3,sklearn_logistic_reg,0.2222222222222222
365,N,3,SVM,0.3333333333333333
365,N,3,Correlation,0.2222222222222222
365,N,4,kNN,0.3333333333333333
365,N,4,sklearn_logistic_reg,0.3333333333333333
365,N,4,SVM,0.3333333333333333
365,N,4,Correlation,0.4444444444444444
382,S,0,kNN,0.25
382,S,0,sklearn_logistic_reg,0.25
382,S,0,SVM,0.25
382,S,0,Correlation,0.25
382,S,1,kNN,0.3333333333333333
382,S,1,sklearn_logistic_reg,0.3333333333333333
382,S,1,SVM,0.4444444444444444
382,S,1,Correlation,0.3333333333333333
382,S,2,kNN,0.4444444444444444
382,S,2,sklearn_logistic_reg,0.6666666666666666
382,S,2,SVM,0.5555555555555556
382,S,2,Correlation,0.4444444444444444
382,S,3,kNN,0.2222222222222222
382,S,3,sklearn_logistic_reg,0.3333333333333333
382,S,3,SVM,0.4444444444444444
382,S,3,Correlation,0.5555555555555556
382,S,4,kNN,0.5555555555555556
382,S,4,sklearn_logistic_reg,0.4444444444444444
382,S,4,SVM,0.4444444444444444
382,S,4,Correlation,0.4444444444444444
382,N,0,kNN,0.25
382,N,0,sklearn_logistic_reg,0.25
382,N,0,SVM,0.4166666666666667
382,N,0,Correlation,0.3333333333333333
382,N,1,kNN,0.2222222222222222
382,N,1,sklearn_logistic_reg,0.3333333333333333
382,N,1,SVM,0.4444444444444444
382,N,1,Correlation,0.4444444444444444
382,N,2,kNN,0.4444444444444444
382,N,2,sklearn_logistic_reg,0.4444444444444444
382,N,2,SVM,0.4444444444444444
382,N,2,Correlation,0.4444444444444444
382,N,3,kNN,0.4444444444444444
382,N,3,sklearn_logistic_reg,0.4444444444444444
382,N,3,SVM,0.4444444444444444
382,N,3,Correlation,0.3333333333333333
382,N,4,kNN,0.2222222222222222
382,N,4,sklearn_logistic_reg,0.2222222222222222
382,N,4,SVM,0.3333333333333333
382,N,4,Correlation,0.2222222222222222
553,S,0,kNN,0.16666666666666666
553,S,0,sklearn_logistic_reg,0.16666666666666666
553,S,0,SVM,0.25
553,S,0,Correlation,0.16666666666666666
553,S,1,kNN,0.3333333333333333
553,S,1,sklearn_logistic_reg,0.3333333333333333
553,S,1,SVM,0.4444444444444444
553,S,1,Correlation,0.2222222222222222
553,S,2,kNN,0.2222222222222222
553,S,2,sklearn_logistic_reg,0.2222222222222222
553,S,2,SVM,0.3333333333333333
553,S,2,Correlation,0.3333333333333333
553,S,3,kNN,0.3333333333333333
553,S,3,sklearn_logistic_reg,0.3333333333333333
553,S,3,SVM,0.4444444444444444
553,S,3,Correlation,0.4444444444444444
553,S,4,kNN,0.2222222222222222
553,S,4,sklearn_logistic_reg,0.2222222222222222
553,S,4,SVM,0.5555555555555556
553,S,4,Correlation,0.3333333333333333
553,N,0,kNN,0.4166666666666667
553,N,0,sklearn_logistic_reg,0.4166666666666667
553,N,0,SVM,0.3333333333333333
553,N,0,Correlation,0.3333333333333333
553,N,1,kNN,0.2222222222222222
553,N,1,sklearn_logistic_reg,0.2222222222222222
553,N,1,SVM,0.3333333333333333
553,N,1,Correlation,0.3333333333333333
553,N,2,kNN,0.3333333333333333
553,N,2,sklearn_logistic_reg,0.4444444444444444
553,N,2,SVM,0.4444444444444444
553,N,2,Correlation,0.4444444444444444
553,N,3,kNN,0.1111111111111111
