Subject,TestGroup,Split,Classifier,Accuracy
673,V3,4,SVM,0.16666666666666666
673,V3,4,Correlation,0.5
674,V1,0,kNN,0.5
674,V1,0,sklearn_logistic_reg,0.625
674,V1,0,SVM,0.5
674,V1,0,Correlation,0.375
674,V1,1,kNN,0.8333333333333334
674,V1,1,sklearn_logistic_reg,0.8333333333333334
674,V1,1,SVM,0.8333333333333334
674,V1,1,Correlation,0.6666666666666666
674,V1,2,kNN,0.8333333333333334
674,V1,2,sklearn_logistic_reg,0.8333333333333334
674,V1,2,SVM,0.8333333333333334
674,V1,2,Correlation,0.6666666666666666
674,V1,3,kNN,0.5
674,V1,3,sklearn_logistic_reg,0.8333333333333334
674,V1,3,SVM,0.6666666666666666
674,V1,3,Correlation,0.5
674,V1,4,kNN,0.6666666666666666
674,V1,4,sklearn_logistic_reg,0.6666666666666666
674,V1,4,SVM,0.8333333333333334
674,V1,4,Correlation,0.6666666666666666
674,V2,0,kNN,0.625
674,V2,0,sklearn_logistic_reg,0.625
674,V2,0,SVM,0.625
674,V2,0,Correlation,0.625
674,V2,1,kNN,0.5
674,V2,1,sklearn_logistic_reg,0.5
674,V2,1,SVM,0.6666666666666666
674,V2,1,Correlation,0.5
674,V2,2,kNN,0.5
674,V2,2,sklearn_logistic_reg,0.3333333333333333
674,V2,2,SVM,0.5
674,V2,2,Correlation,0.6666666666666666
674,V2,3,kNN,0.3333333333333333
674,V2,3,sklearn_logistic_reg,0.6666666666666666
674,V2,3,SVM,0.6666666666666666
674,V2,3,Correlation,0.5
674,V2,4,kNN,0.5
674,V2,4,sklearn_logistic_reg,0.5
674,V2,4,SVM,0.8333333333333334
674,V2,4,Correlation,0.6666666666666666
674,V3,0,kNN,0.75
674,V3,0,sklearn_logistic_reg,0.625
674,V3,0,SVM,0.875
674,V3,0,Correlation,0.5
674,V3,1,kNN,0.5
674,V3,1,sklearn_logistic_reg,0.8333333333333334
674,V3,1,SVM,0.6666666666666666
674,V3,1,Correlation,0.6666666666666666
674,V3,2,kNN,0.16666666666666666
674,V3,2,sklearn_logistic_reg,0.6666666666666666
674,V3,2,SVM,0.6666666666666666
674,V3,2,Correlation,0.6666666666666666
674,V3,3,kNN,0.5
674,V3,3,sklearn_logistic_reg,0.5
674,V3,3,SVM,0.5
674,V3,3,Correlation,0.6666666666666666
674,V3,4,kNN,0.3333333333333333
674,V3,4,sklearn_logistic_reg,0.5
674,V3,4,SVM,0.3333333333333333
674,V3,4,Correlation,0.16666666666666666
680,V1,0,kNN,0.625
680,V1,0,sklearn_logistic_reg,0.5
680,V1,0,SVM,0.75
680,V1,0,Correlation,0.625
680,V1,1,kNN,0.6666666666666666
680,V1,1,sklearn_logistic_reg,0.6666666666666666
680,V1,1,SVM,0.6666666666666666
680,V1,1,Correlation,0.6666666666666666
680,V1,2,kNN,0.5
680,V1,2,sklearn_logistic_reg,0.6666666666666666
680,V1,2,SVM,0.6666666666666666
680,V1,2,Correlation,0.5
680,V1,3,kNN,0.5
680,V1,3,sklearn_logistic_reg,0.6666666666666666
680,V1,3,SVM,0.5
680,V1,3,Correlation,0.5
680,V1,4,kNN,0.5
680,V1,4,sklearn_logistic_reg,0.5
680,V1,4,SVM,0.6666666666666666
680,V1,4,Correlation,0.5
680,V2,0,kNN,0.375
680,V2,0,sklearn_logistic_reg,0.375
680,V2,0,SVM,0.375
680,V2,0,Correlation,0.375
680,V2,1,kNN,0.5
680,V2,1,sklearn_logistic_reg,0.8333333333333334
680,V2,1,SVM,0.5
680,V2,1,Correlation,0.6666666666666666
680,V2,2,kNN,0.6666666666666666
680,V2,2,sklearn_logistic_reg,0.6666666666666666
680,V2,2,SVM,0.6666666666666666
680,V2,2,Correlation,0.6666666666666666
680,V2,3,kNN,0.3333333333333333
680,V2,3,sklearn_logistic_reg,0.5
680,V2,3,SVM,0.5
680,V2,3,Correlation,0.5
680,V2,4,kNN,0.5
680,V2,4,sklearn_logistic_reg,0.5
680,V2,4,SVM,0.5
680,V2,4,Correlation,0.6666666666666666
680,V3,0,kNN,0.75
680,V3,0,sklearn_logistic_reg,0.5
680,V3,0,SVM,0.5
680,V3,0,Correlation,0.625
680,V3,1,kNN,0.5
680,V3,1,sklearn_logistic_reg,0.6666666666666666
680,V3,1,SVM,0.6666666666666666
680,V3,1,Correlation,0.6666666666666666
680,V3,2,kNN,0.6666666666666666
680,V3,2,sklearn_logistic_reg,0.5
680,V3,2,SVM,0.6666666666666666
680,V3,2,Correlation,0.6666666666666666
680,V3,3,kNN,0.5
680,V3,3,sklearn_logistic_reg,0.5
680,V3,3,SVM,0.5
680,V3,3,Correlation,0.5
680,V3,4,kNN,0.6666666666666666
680,V3,4,sklearn_logistic_reg,0.6666666666666666
680,V3,4,SVM,0.5
680,V3,4,Correlation,0.5
707,V1,0,kNN,0.5
707,V1,0,sklearn_logistic_reg,0.625
707,V1,0,SVM,0.5
707,V1,0,Correlation,0.5
707,V1,1,kNN,0.8333333333333334
707,V1,1,sklearn_logistic_reg,0.6666666666666666
707,V1,1,SVM,0.5
707,V1,1,Correlation,0.5
707,V1,2,kNN,0.6666666666666666
707,V1,2,sklearn_logistic_reg,0.6666666666666666
707,V1,2,SVM,0.5
707,V1,2,Correlation,0.5
707,V1,3,kNN,0.5
707,V1,3,sklearn_logistic_reg,0.5
707,V1,3,SVM,0.5
707,V1,3,Correlation,0.5
707,V1,4,kNN,0.5
707,V1,4,sklearn_logistic_reg,0.8333333333333334
707,V1,4,SVM,0.5
707,V1,4,Correlation,0.5
707,V2,0,kNN,0.75
707,V2,0,sklearn_logistic_reg,0.625
707,V2,0,SVM,0.75
707,V2,0,Correlation,0.75
707,V2,1,kNN,0.6666666666666666
707,V2,1,sklearn_logistic_reg,0.6666666666666666
707,V2,1,SVM,0.8333333333333334
707,V2,1,Correlation,0.8333333333333334
707,V2,2,kNN,0.5
707,V2,2,sklearn_logistic_reg,0.16666666666666666
707,V2,2,SVM,0.5
707,V2,2,Correlation,0.5
707,V2,3,kNN,0.6666666666666666
707,V2,3,sklearn_logistic_reg,0.6666666666666666
707,V2,3,SVM,0.8333333333333334
707,V2,3,Correlation,0.8333333333333334
707,V2,4,kNN,0.5
707,V2,4,sklearn_logistic_reg,0.5
707,V2,4,SVM,0.5
707,V2,4,Correlation,0.5
707,V3,0,kNN,0.5
707,V3,0,sklearn_logistic_reg,0.875
707,V3,0,SVM,0.5
707,V3,0,Correlation,0.5
707,V3,1,kNN,0.5
707,V3,1,sklearn_logistic_reg,0.6666666666666666
707,V3,1,SVM,0.6666666666666666
707,V3,1,Correlation,0.5
707,V3,2,kNN,0.6666666666666666
707,V3,2,sklearn_logistic_reg,0.8333333333333334
707,V3,2,SVM,0.6666666666666666
707,V3,2,Correlation,0.6666666666666666
707,V3,3,kNN,0.8333333333333334
707,V3,3,sklearn_logistic_reg,0.6666666666666666
707,V3,3,SVM,0.6666666666666666
707,V3,3,Correlation,0.5
707,V3,4,kNN,0.5
707,V3,4,sklearn_logistic_reg,0.5
707,V3,4,SVM,0.5
707,V3,4,Correlation,0.5
712,V1,0,kNN,0.75
712,V1,0,sklearn_logistic_reg,0.625
712,V1,0,SVM,0.75
712,V1,0,Correlation,0.75
712,V1,1,kNN,0.6666666666666666
712,V1,1,sklearn_logistic_reg,0.8333333333333334
712,V1,1,SVM,0.8333333333333334
712,V1,1,Correlation,0.6666666666666666
712,V1,2,kNN,0.6666666666666666
712,V1,2,sklearn_logistic_reg,0.6666666666666666
712,V1,2,SVM,0.6666666666666666
712,V1,2,Correlation,0.6666666666666666
712,V1,3,kNN,0.5
712,V1,3,sklearn_logistic_reg,0.5
712,V1,3,SVM,0.5
712,V1,3,Correlation,0.5
712,V1,4,kNN,0.5
712,V1,4,sklearn_logistic_reg,0.5
712,V1,4,SVM,0.5
712,V1,4,Correlation,0.5
712,V2,0,kNN,0.625
712,V2,0,sklearn_logistic_reg,0.875
712,V2,0,SVM,0.75
712,V2,0,Correlation,0.75
712,V2,1,kNN,0.3333333333333333
712,V2,1,sklearn_logistic_reg,0.5
712,V2,1,SVM,0.3333333333333333
712,V2,1,Correlation,0.3333333333333333
712,V2,2,kNN,0.5
712,V2,2,sklearn_logistic_reg,0.6666666666666666
712,V2,2,SVM,0.5
712,V2,2,Correlation,0.5
712,V2,3,kNN,0.5
712,V2,3,sklearn_logistic_reg,0.5
712,V2,3,SVM,0.5
712,V2,3,Correlation,0.5
712,V2,4,kNN,0.8333333333333334
712,V2,4,sklearn_logistic_reg,0.6666666666666666
712,V2,4,SVM,0.6666666666666666
712,V2,4,Correlation,0.6666666666666666
712,V3,0,kNN,0.625
712,V3,0,sklearn_logistic_reg,0.75
712,V3,0,SVM,0.625
712,V3,0,Correlation,0.5
712,V3,1,kNN,0.16666666666666666
712,V3,1,sklearn_logistic_reg,0.5
712,V3,1,SVM,0.5
712,V3,1,Correlation,0.16666666666666666
712,V3,2,kNN,1.0
712,V3,2,sklearn_logistic_reg,0.8333333333333334
712,V3,2,SVM,0.8333333333333334
712,V3,2,Correlation,0.8333333333333334
712,V3,3,kNN,0.5
712,V3,3,sklearn_logistic_reg,0.5
712,V3,3,SVM,0.5
712,V3,3,Correlation,0.5
712,V3,4,kNN,0.6666666666666666
712,V3,4,sklearn_logistic_reg,0.8333333333333334
712,V3,4,SVM,0.6666666666666666
712,V3,4,Correlation,0.6666666666666666
714,V1,0,kNN,0.25
714,V1,0,sklearn_logistic_reg,0.375
714,V1,0,SVM,0.375
714,V1,0,Correlation,0.625
714,V1,1,kNN,0.5
714,V1,1,sklearn_logistic_reg,0.5
714,V1,1,SVM,0.5
714,V1,1,Correlation,0.5
714,V1,2,kNN,0.5
714,V1,2,sklearn_logistic_reg,0.5
714,V1,2,SVM,0.5
714,V1,2,Correlation,0.5
714,V1,3,kNN,0.5
714,V1,3,sklearn_logistic_reg,0.16666666666666666
714,V1,3,SVM,0.3333333333333333
714,V1,3,Correlation,0.16666666666666666
714,V1,4,kNN,0.6666666666666666
714,V1,4,sklearn_logistic_reg,0.5
714,V1,4,SVM,0.5
714,V1,4,Correlation,0.3333333333333333
714,V2,0,kNN,0.625
714,V2,0,sklearn_logistic_reg,0.625
714,V2,0,SVM,0.625
714,V2,0,Correlation,0.625
714,V2,1,kNN,0.6666666666666666
714,V2,1,sklearn_logistic_reg,0.5
714,V2,1,SVM,0.6666666666666666
714,V2,1,Correlation,0.16666666666666666
714,V2,2,kNN,0.3333333333333333
714,V2,2,sklearn_logistic_reg,0.5
714,V2,2,SVM,0.5
714,V2,2,Correlation,0.3333333333333333
714,V2,3,kNN,0.3333333333333333
714,V2,3,sklearn_logistic_reg,0.5
714,V2,3,SVM,0.3333333333333333
714,V2,3,Correlation,0.3333333333333333
714,V2,4,kNN,0.5
714,V2,4,sklearn_logistic_reg,0.5
714,V2,4,SVM,0.5
714,V2,4,Correlation,0.5
714,V3,0,kNN,0.375
714,V3,0,sklearn_logistic_reg,0.625
714,V3,0,SVM,0.25
714,V3,0,Correlation,0.375
714,V3,1,kNN,0.5
714,V3,1,sklearn_logistic_reg,0.3333333333333333
714,V3,1,SVM,0.5
714,V3,1,Correlation,0.5
714,V3,2,kNN,0.5
714,V3,2,sklearn_logistic_reg,0.5
714,V3,2,SVM,0.5
714,V3,2,Correlation,0.5
714,V3,3,kNN,0.5
714,V3,3,sklearn_logistic_reg,0.5
714,V3,3,SVM,0.3333333333333333
714,V3,3,Correlation,0.5
714,V3,4,kNN,0.6666666666666666
714,V3,4,sklearn_logistic_reg,0.5
714,V3,4,SVM,0.6666666666666666
714,V3,4,Correlation,0.6666666666666666
717,V1,0,kNN,0.5
717,V1,0,sklearn_logistic_reg,0.75
717,V1,0,SVM,0.5
717,V1,0,Correlation,0.5
717,V1,1,kNN,0.6666666666666666
717,V1,1,sklearn_logistic_reg,0.6666666666666666
717,V1,1,SVM,0.6666666666666666
717,V1,1,Correlation,0.6666666666666666
717,V1,2,kNN,0.5
717,V1,2,sklearn_logistic_reg,0.5
717,V1,2,SVM,0.5
717,V1,2,Correlation,0.5
717,V1,3,kNN,0.3333333333333333
717,V1,3,sklearn_logistic_reg,0.3333333333333333
717,V1,3,SVM,0.16666666666666666
717,V1,3,Correlation,0.3333333333333333
717,V1,4,kNN,0.6666666666666666
717,V1,4,sklearn_logistic_reg,0.8333333333333334
717,V1,4,SVM,0.8333333333333334
717,V1,4,Correlation,0.6666666666666666
717,V2,0,kNN,0.75
717,V2,0,sklearn_logistic_reg,0.75
717,V2,0,SVM,0.625
717,V2,0,Correlation,0.75
717,V2,1,kNN,0.6666666666666666
717,V2,1,sklearn_logistic_reg,0.8333333333333334
717,V2,1,SVM,0.6666666666666666
717,V2,1,Correlation,0.6666666666666666
717,V2,2,kNN,0.6666666666666666
717,V2,2,sklearn_logistic_reg,0.6666666666666666
717,V2,2,SVM,0.6666666666666666
717,V2,2,Correlation,0.6666666666666666
717,V2,3,kNN,0.5
717,V2,3,sklearn_logistic_reg,0.5
717,V2,3,SVM,0.3333333333333333
717,V2,3,Correlation,0.6666666666666666
717,V2,4,kNN,0.5
717,V2,4,sklearn_logistic_reg,0.5
717,V2,4,SVM,0.5
717,V2,4,Correlation,0.5
717,V3,0,kNN,0.5
717,V3,0,sklearn_logistic_reg,0.625
717,V3,0,SVM,0.625
717,V3,0,Correlation,0.75
717,V3,1,kNN,0.6666666666666666
717,V3,1,sklearn_logistic_reg,0.5
717,V3,1,SVM,0.6666666666666666
717,V3,1,Correlation,0.5
717,V3,2,kNN,0.5
717,V3,2,sklearn_logistic_reg,0.5
717,V3,2,SVM,0.5
717,V3,2,Correlation,0.5
717,V3,3,kNN,0.5
717,V3,3,sklearn_logistic_reg,0.6666666666666666
717,V3,3,SVM,0.5
717,V3,3,Correlation,0.6666666666666666
717,V3,4,kNN,0.6666666666666666
717,V3,4,sklearn_logistic_reg,0.8333333333333334
717,V3,4,SVM,0.6666666666666666
717,V3,4,Correlation,0.6666666666666666
718,V1,0,kNN,0.5
718,V1,0,sklearn_logistic_reg,0.5
718,V1,0,SVM,0.5
718,V1,0,Correlation,0.5
718,V1,1,kNN,0.5
718,V1,1,sklearn_logistic_reg,0.5
718,V1,1,SVM,0.5
718,V1,1,Correlation,0.5
718,V1,2,kNN,0.6666666666666666
718,V1,2,sklearn_logistic_reg,0.5
718,V1,2,SVM,0.6666666666666666
718,V1,2,Correlation,0.6666666666666666
718,V1,3,kNN,0.5
718,V1,3,sklearn_logistic_reg,0.5
718,V1,3,SVM,0.6666666666666666
718,V1,3,Correlation,0.5
718,V1,4,kNN,0.5
718,V1,4,sklearn_logistic_reg,0.3333333333333333
718,V1,4,SVM,0.5
718,V1,4,Correlation,0.5
718,V2,0,kNN,0.5
718,V2,0,sklearn_logistic_reg,0.625
718,V2,0,SVM,0.5
718,V2,0,Correlation,0.5
718,V2,1,kNN,0.5
718,V2,1,sklearn_logistic_reg,0.5
718,V2,1,SVM,0.6666666666666666
718,V2,1,Correlation,0.6666666666666666
718,V2,2,kNN,0.3333333333333333
718,V2,2,sklearn_logistic_reg,0.5
718,V2,2,SVM,0.3333333333333333
718,V2,2,Correlation,0.5
718,V2,3,kNN,0.3333333333333333
718,V2,3,sklearn_logistic_reg,0.5
718,V2,3,SVM,0.3333333333333333
718,V2,3,Correlation,0.3333333333333333
718,V2,4,kNN,0.5
718,V2,4,sklearn_logistic_reg,0.5
718,V2,4,SVM,0.3333333333333333
718,V2,4,Correlation,0.5
718,V3,0,kNN,0.5
718,V3,0,sklearn_logistic_reg,0.5
718,V3,0,SVM,0.5
718,V3,0,Correlation,0.375
718,V3,1,kNN,0.6666666666666666
718,V3,1,sklearn_logistic_reg,0.6666666666666666
718,V3,1,SVM,0.8333333333333334
718,V3,1,Correlation,0.6666666666666666
718,V3,2,kNN,0.5
718,V3,2,sklearn_logistic_reg,0.5
718,V3,2,SVM,0.5
718,V3,2,Correlation,0.5
718,V3,3,kNN,0.5
718,V3,3,sklearn_logistic_reg,0.5
718,V3,3,SVM,0.5
718,V3,3,Correlation,0.5
718,V3,4,kNN,0.3333333333333333
718,V3,4,sklearn_logistic_reg,0.6666666666666666
718,V3,4,SVM,0.5
718,V3,4,Correlation,0.5
720,V1,0,kNN,0.375
720,V1,0,sklearn_logistic_reg,0.625
720,V1,0,SVM,0.375
720,V1,0,Correlation,0.375
720,V1,1,kNN,0.3333333333333333
720,V1,1,sklearn_logistic_reg,0.5
720,V1,1,SVM,0.3333333333333333
720,V1,1,Correlation,0.3333333333333333
720,V1,2,kNN,0.5
720,V1,2,sklearn_logistic_reg,0.6666666666666666
720,V1,2,SVM,0.5
720,V1,2,Correlation,0.5
720,V1,3,kNN,0.6666666666666666
720,V1,3,sklearn_logistic_reg,0.6666666666666666
720,V1,3,SVM,0.6666666666666666
720,V1,3,Correlation,0.6666666666666666
720,V1,4,kNN,0.3333333333333333
720,V1,4,sklearn_logistic_reg,0.5
720,V1,4,SVM,0.16666666666666666
720,V1,4,Correlation,0.16666666666666666
720,V2,0,kNN,0.5
720,V2,0,sklearn_logistic_reg,0.625
720,V2,0,SVM,0.5
720,V2,0,Correlation,0.5
720,V2,1,kNN,0.5
720,V2,1,sklearn_logistic_reg,0.5
720,V2,1,SVM,0.5
720,V2,1,Correlation,0.5
720,V2,2,kNN,0.5
720,V2,2,sklearn_logistic_reg,0.8333333333333334
720,V2,2,SVM,0.5
720,V2,2,Correlation,0.5
720,V2,3,kNN,0.5
720,V2,3,sklearn_logistic_reg,0.3333333333333333
720,V2,3,SVM,0.3333333333333333
720,V2,3,Correlation,0.5
720,V2,4,kNN,0.3333333333333333
720,V2,4,sklearn_logistic_reg,0.5
720,V2,4,SVM,0.5
720,V2,4,Correlation,0.3333333333333333
720,V3,0,kNN,0.75
720,V3,0,sklearn_logistic_reg,0.75
720,V3,0,SVM,0.75
720,V3,0,Correlation,0.75
720,V3,1,kNN,0.6666666666666666
720,V3,1,sklearn_logistic_reg,0.8333333333333334
720,V3,1,SVM,0.6666666666666666
720,V3,1,Correlation,0.6666666666666666
720,V3,2,kNN,0.6666666666666666
720,V3,2,sklearn_logistic_reg,0.6666666666666666
720,V3,2,SVM,0.6666666666666666
720,V3,2,Correlation,0.3333333333333333
720,V3,3,kNN,0.16666666666666666
720,V3,3,sklearn_logistic_reg,0.3333333333333333
720,V3,3,SVM,0.16666666666666666
720,V3,3,Correlation,0.16666666666666666
720,V3,4,kNN,0.5
720,V3,4,sklearn_logistic_reg,0.6666666666666666
720,V3,4,SVM,0.3333333333333333
720,V3,4,Correlation,0.5
724,V1,0,kNN,0.5
724,V1,0,sklearn_logistic_reg,0.375
724,V1,0,SVM,0.5
724,V1,0,Correlation,0.5
724,V1,1,kNN,0.8333333333333334
724,V1,1,sklearn_logistic_reg,0.6666666666666666
724,V1,1,SVM,0.6666666666666666
724,V1,1,Correlation,0.8333333333333334
724,V1,2,kNN,0.6666666666666666
724,V1,2,sklearn_logistic_reg,0.5
724,V1,2,SVM,0.5
724,V1,2,Correlation,0.6666666666666666
724,V1,3,kNN,0.5
724,V1,3,sklearn_logistic_reg,0.5
724,V1,3,SVM,0.5
724,V1,3,Correlation,0.5
724,V1,4,kNN,0.6666666666666666
724,V1,4,sklearn_logistic_reg,0.5
724,V1,4,SVM,0.6666666666666666
724,V1,4,Correlation,0.6666666666666666
724,V2,0,kNN,0.5
724,V2,0,sklearn_logistic_reg,0.5
724,V2,0,SVM,0.5
724,V2,0,Correlation,0.5
724,V2,1,kNN,0.3333333333333333
724,V2,1,sklearn_logistic_reg,0.3333333333333333
724,V2,1,SVM,0.5
724,V2,1,Correlation,0.3333333333333333
724,V2,2,kNN,0.6666666666666666
724,V2,2,sklearn_logistic_reg,0.6666666666666666
724,V2,2,SVM,0.6666666666666666
724,V2,2,Correlation,0.6666666666666666
724,V2,3,kNN,0.6666666666666666
724,V2,3,sklearn_logistic_reg,0.6666666666666666
724,V2,3,SVM,0.5
724,V2,3,Correlation,0.6666666666666666
724,V2,4,kNN,0.5
724,V2,4,sklearn_logistic_reg,0.6666666666666666
724,V2,4,SVM,0.3333333333333333
724,V2,4,Correlation,0.5
724,V3,0,kNN,0.25
724,V3,0,sklearn_logistic_reg,0.125
724,V3,0,SVM,0.375
724,V3,0,Correlation,0.25
724,V3,1,kNN,0.6666666666666666
724,V3,1,sklearn_logistic_reg,0.6666666666666666
724,V3,1,SVM,0.6666666666666666
724,V3,1,Correlation,0.6666666666666666
724,V3,2,kNN,0.5
724,V3,2,sklearn_logistic_reg,0.3333333333333333
724,V3,2,SVM,0.5
724,V3,2,Correlation,0.5
724,V3,3,kNN,0.3333333333333333
724,V3,3,sklearn_logistic_reg,0.3333333333333333
724,V3,3,SVM,0.5
724,V3,3,Correlation,0.3333333333333333
724,V3,4,kNN,0.8333333333333334
724,V3,4,sklearn_logistic_reg,0.5
724,V3,4,SVM,0.6666666666666666
724,V3,4,Correlation,0.8333333333333334
