Network,Target,TrainType,TestGroup,Classifier,Perm_Accuracies
Lang_RH,conditions,same,V1,Correlation,"[0.5249999999999999, 0.4662698412698412, 0.4575396825396825, 0.4956349206349206, 0.512301587301587, 0.4845238095238095, 0.4948412698412696, 0.5035714285714286, 0.5115079365079367, 0.4742063492063493, 0.4956349206349206, 0.45833333333333354, 0.5083333333333333, 0.49166666666666664, 0.48293650793650805, 0.46388888888888896, 0.478968253968254, 0.49404761904761896, 0.49484126984126986, 0.5257936507936507, 0.48373015873015884, 0.4972222222222222, 0.5281746031746031, 0.48531746031746015, 0.49087301587301585, 0.5154761904761904, 0.4916666666666668, 0.50515873015873, 0.48293650793650816, 0.5170634920634919, 0.4916666666666666, 0.48214285714285726, 0.513095238095238, 0.49880952380952376, 0.48373015873015857, 0.47341269841269856, 0.4662698412698412, 0.4853174603174604, 0.4892857142857144, 0.5091269841269841, 0.49563492063492054, 0.4670634920634922, 0.49484126984126975, 0.4773809523809525, 0.4956349206349207, 0.5051587301587303, 0.5083333333333334, 0.5154761904761905, 0.5107142857142858, 0.5027777777777778, 0.4789682539682541, 0.47341269841269856, 0.5011904761904762, 0.5091269841269841, 0.521031746031746, 0.5273809523809523, 0.5035714285714286, 0.49246031746031754, 0.47896825396825393, 0.49087301587301574, 0.49007936507936517, 0.49007936507936506, 0.5067460317460317, 0.4615079365079363, 0.5226190476190475, 0.48531746031746026, 0.5035714285714284, 0.49722222222222223, 0.49325396825396817, 0.49484126984126986, 0.4900793650793654, 0.4980158730158729, 0.5035714285714287, 0.48531746031746015, 0.5289682539682541, 0.5067460317460318, 0.4623015873015873, 0.4813492063492064, 0.5019841269841269, 0.48373015873015873, 0.4924603174603175, 0.5043650793650796, 0.4781746031746031, 0.49880952380952365, 0.5107142857142856, 0.49880952380952365, 0.5051587301587303, 0.47738095238095246, 0.5123015873015873, 0.5154761904761901, 0.4845238095238093, 0.4940476190476191, 0.486111111111111, 0.4869047619047618, 0.49404761904761907, 0.5115079365079366, 0.4813492063492064, 0.5186507936507936, 0.5130952380952382, 0.47500000000000014, 0.536904761904762, 0.5067460317460317, 0.49642857142857116, 0.5249999999999999, 0.4781746031746032, 0.4535714285714286, 0.5154761904761904, 0.5003968253968254, 0.49404761904761896, 0.4980158730158732, 0.4670634920634921, 0.49801587301587286, 0.5123015873015873, 0.4964285714285714, 0.5226190476190479, 0.5353174603174604, 0.4956349206349209, 0.4869047619047618, 0.49642857142857155, 0.4924603174603173, 0.5035714285714286, 0.5051587301587301, 0.49801587301587297, 0.4853174603174604, 0.5146825396825396, 0.4980158730158732, 0.49484126984126964, 0.5123015873015871, 0.4876984126984128, 0.4908730158730161, 0.5234126984126987, 0.5003968253968253, 0.5226190476190476, 0.5202380952380953, 0.49404761904761896, 0.4900793650793651, 0.47658730158730156, 0.4964285714285716, 0.4932539682539681, 0.5003968253968254, 0.5099206349206351, 0.49007936507936495, 0.4900793650793652, 0.4964285714285712, 0.5210317460317462, 0.5154761904761903, 0.5210317460317461, 0.5043650793650793, 0.5202380952380954, 0.47579365079365066, 0.4948412698412701, 0.5091269841269841, 0.5146825396825399, 0.5011904761904763, 0.5186507936507936, 0.4630952380952381, 0.513095238095238, 0.505952380952381, 0.4916666666666668, 0.5242063492063493, 0.4892857142857141, 0.49880952380952387, 0.540079365079365, 0.49722222222222195, 0.5416666666666665, 0.4829365079365079, 0.5115079365079365, 0.48134920634920625, 0.49087301587301607, 0.49563492063492054, 0.4742063492063491, 0.5075396825396825, 0.5218253968253969, 0.4964285714285715, 0.46944444444444433, 0.4956349206349205, 0.4845238095238096, 0.4948412698412698, 0.5194444444444444, 0.5107142857142857, 0.5202380952380953, 0.5170634920634921, 0.501984126984127, 0.4876984126984126, 0.5003968253968254, 0.5067460317460316, 0.49404761904761896, 0.5218253968253969, 0.5313492063492063, 0.4948412698412698, 0.4988095238095238, 0.49007936507936517, 0.5115079365079364, 0.49404761904761896, 0.5059523809523812, 0.4853174603174604, 0.5297619047619048, 0.4972222222222222, 0.4821428571428572, 0.5305555555555553, 0.5186507936507937, 0.4813492063492064, 0.5218253968253967, 0.4813492063492064, 0.4599206349206351, 0.4884920634920634, 0.5178571428571429, 0.49880952380952376, 0.5003968253968256, 0.47658730158730156, 0.5289682539682539, 0.4781746031746032, 0.501984126984127, 0.4972222222222221, 0.4996031746031747, 0.48769841269841263, 0.4845238095238095, 0.5202380952380952, 0.5083333333333332, 0.4845238095238096, 0.4805555555555555, 0.5162698412698413, 0.49880952380952376, 0.5408730158730158, 0.5075396825396824, 0.4956349206349207, 0.5305555555555557, 0.4884920634920636, 0.48214285714285726, 0.5138888888888888, 0.4964285714285715, 0.528968253968254, 0.5035714285714286, 0.5059523809523809, 0.5067460317460316, 0.5218253968253966, 0.501984126984127, 0.4853174603174603, 0.46944444444444455, 0.5146825396825397, 0.4924603174603176, 0.46706349206349196, 0.4567460317460316, 0.5234126984126983, 0.5218253968253969, 0.5075396825396826, 0.46865079365079365, 0.48373015873015873, 0.5273809523809524, 0.4845238095238096, 0.5051587301587304, 0.4567460317460317, 0.5107142857142857, 0.5075396825396827, 0.5210317460317461, 0.4884920634920634, 0.4932539682539683, 0.4853174603174604, 0.5218253968253967, 0.48690476190476195, 0.4805555555555555, 0.5305555555555556, 0.5130952380952379, 0.47817460317460325, 0.50515873015873, 0.4900793650793651, 0.5067460317460317, 0.48293650793650805, 0.4884920634920636, 0.5059523809523807, 0.47976190476190483, 0.49722222222222245, 0.47976190476190494, 0.5051587301587304, 0.5242063492063493, 0.48531746031746015, 0.5027777777777778, 0.49801587301587297, 0.5043650793650793, 0.4916666666666668, 0.4980158730158729, 0.5091269841269841, 0.49484126984126975, 0.5035714285714287, 0.4996031746031747, 0.5138888888888887, 0.5123015873015871, 0.4884920634920635, 0.5218253968253966, 0.4876984126984128, 0.49007936507936506, 0.5083333333333333, 0.5083333333333332, 0.5265873015873015, 0.49007936507936517, 0.4900793650793649, 0.4940476190476192, 0.4940476190476189, 0.4932539682539681, 0.48452380952380963, 0.4813492063492064, 0.49404761904761885, 0.501984126984127, 0.5027777777777779, 0.4972222222222221, 0.5107142857142856, 0.5130952380952379, 0.47341269841269873, 0.47976190476190467, 0.5051587301587301, 0.48928571428571427, 0.5242063492063492, 0.501984126984127, 0.4876984126984126, 0.4924603174603175, 0.4829365079365081, 0.5083333333333333, 0.5273809523809523, 0.5186507936507935, 0.5202380952380949, 0.5138888888888887, 0.48928571428571427, 0.4829365079365078, 0.5019841269841269, 0.4948412698412699, 0.5027777777777778, 0.5035714285714284, 0.4734126984126983, 0.4837301587301586, 0.4742063492063491, 0.5043650793650796, 0.5067460317460317, 0.49563492063492054, 0.5115079365079366, 0.5035714285714284, 0.5194444444444444, 0.50515873015873, 0.5067460317460316, 0.5035714285714284, 0.521031746031746, 0.48214285714285715, 0.5194444444444444, 0.5329365079365079, 0.5321428571428568, 0.532142857142857, 0.5162698412698413, 0.4781746031746031, 0.4623015873015873, 0.4908730158730158, 0.48849206349206353, 0.5107142857142856, 0.4948412698412699, 0.4924603174603176, 0.49880952380952354, 0.4789682539682539, 0.5123015873015871, 0.48373015873015884, 0.4892857142857142, 0.5210317460317461, 0.501984126984127, 0.5027777777777778, 0.5392857142857144, 0.5376984126984126, 0.5202380952380953, 0.5138888888888887, 0.4924603174603173, 0.48293650793650794, 0.5384920634920634, 0.48214285714285726, 0.4964285714285713, 0.4797619047619046, 0.4686507936507939, 0.5075396825396824, 0.5067460317460317, 0.5273809523809523, 0.5218253968253969, 0.5345238095238094, 0.4940476190476189, 0.5257936507936508, 0.49007936507936506, 0.4956349206349206, 0.5178571428571428, 0.49166666666666664, 0.4734126984126985, 0.4956349206349208, 0.47182539682539665, 0.4789682539682541, 0.5115079365079365, 0.49246031746031743, 0.4734126984126985, 0.5138888888888887, 0.5186507936507937, 0.47420634920634913, 0.4932539682539684, 0.5083333333333333, 0.5019841269841271, 0.47261904761904744, 0.5273809523809523, 0.48214285714285715, 0.4988095238095238, 0.5043650793650792, 0.5107142857142858, 0.5099206349206349, 0.5075396825396824, 0.4869047619047621, 0.5313492063492062, 0.5353174603174604, 0.50515873015873, 0.5083333333333332, 0.5456349206349206, 0.48214285714285715, 0.47103174603174613, 0.48134920634920625, 0.5011904761904763, 0.5075396825396826, 0.4845238095238096, 0.48134920634920625, 0.5043650793650796, 0.4988095238095238, 0.4861111111111112, 0.4702380952380954, 0.4845238095238096, 0.47817460317460325, 0.5162698412698413, 0.45992063492063495, 0.4821428571428572, 0.5035714285714287, 0.5218253968253969, 0.5146825396825397, 0.4900793650793651, 0.4988095238095236, 0.4607142857142857, 0.5027777777777778, 0.5027777777777777, 0.5257936507936507, 0.4805555555555556, 0.47420634920634924, 0.4845238095238095, 0.48690476190476184, 0.49960317460317455, 0.5186507936507937, 0.5011904761904761, 0.4583333333333334, 0.5234126984126983, 0.49007936507936495, 0.5083333333333333, 0.5281746031746033, 0.5075396825396822, 0.49404761904761924, 0.5091269841269842, 0.5043650793650793, 0.49087301587301574, 0.4734126984126986, 0.4884920634920635, 0.43849206349206366, 0.524206349206349, 0.5091269841269841, 0.513095238095238, 0.48769841269841285, 0.5138888888888888, 0.5392857142857145, 0.4734126984126985, 0.5265873015873017, 0.5194444444444444, 0.4948412698412699, 0.5099206349206349, 0.49484126984126975, 0.5218253968253967, 0.49563492063492054, 0.49087301587301574, 0.5051587301587303, 0.4615079365079365, 0.501190476190476, 0.4765873015873016, 0.5162698412698412, 0.5003968253968254, 0.5242063492063491, 0.5297619047619047, 0.4948412698412698, 0.509920634920635, 0.49087301587301585, 0.46944444444444444, 0.509920634920635, 0.4972222222222222, 0.5035714285714287, 0.47896825396825377, 0.5234126984126983, 0.5003968253968254, 0.4932539682539682, 0.5067460317460316, 0.4948412698412699, 0.505952380952381, 0.5091269841269843, 0.5480158730158728, 0.5154761904761904, 0.521031746031746, 0.5123015873015874, 0.5067460317460317, 0.5059523809523809, 0.517857142857143, 0.4956349206349206, 0.49325396825396806, 0.5099206349206349, 0.5027777777777778, 0.4821428571428572, 0.5059523809523809, 0.5067460317460318, 0.5075396825396824, 0.49484126984126975, 0.5083333333333333, 0.48769841269841274, 0.4869047619047619, 0.4869047619047619, 0.49325396825396806, 0.49404761904761896, 0.5115079365079366, 0.5123015873015873, 0.47420634920634913, 0.5083333333333332, 0.5107142857142859, 0.45674603174603184, 0.5329365079365078, 0.5202380952380953, 0.48690476190476206, 0.50515873015873, 0.5170634920634922, 0.4876984126984129, 0.478968253968254, 0.4972222222222223, 0.4781746031746031, 0.4845238095238094, 0.5107142857142858, 0.4932539682539683, 0.49880952380952404, 0.4932539682539683, 0.5027777777777778, 0.525, 0.4996031746031746, 0.5162698412698413, 0.5115079365079365, 0.49642857142857155, 0.5297619047619049, 0.48452380952380947, 0.4861111111111111, 0.48373015873015857, 0.4805555555555555, 0.49166666666666664, 0.4853174603174602, 0.528968253968254, 0.49166666666666664, 0.49880952380952387, 0.44166666666666665, 0.4964285714285713, 0.4861111111111112, 0.5083333333333336, 0.4853174603174607, 0.517857142857143, 0.4750000000000001, 0.5115079365079362, 0.5186507936507937, 0.5202380952380953, 0.5099206349206348, 0.47023809523809523, 0.5297619047619047, 0.5170634920634919, 0.501190476190476, 0.48293650793650805, 0.49087301587301585, 0.48452380952380975, 0.5178571428571429, 0.5218253968253967, 0.509920634920635, 0.5178571428571426, 0.5019841269841269, 0.520238095238095, 0.49563492063492054, 0.5067460317460317, 0.49007936507936506, 0.4837301587301588, 0.47579365079365066, 0.501984126984127, 0.5115079365079366, 0.5075396825396826, 0.5178571428571429, 0.5099206349206349, 0.4726190476190476, 0.4869047619047619, 0.5043650793650795, 0.5210317460317461, 0.5281746031746031, 0.455952380952381, 0.5337301587301587, 0.5146825396825395, 0.5075396825396826, 0.4813492063492063, 0.4678571428571429, 0.5297619047619047, 0.5146825396825396, 0.4670634920634922, 0.5305555555555556, 0.4948412698412699, 0.5138888888888888, 0.5043650793650793, 0.517063492063492, 0.5035714285714289, 0.5011904761904763, 0.5067460317460316, 0.5027777777777779, 0.5154761904761904, 0.49404761904761896, 0.48293650793650794, 0.4964285714285715, 0.48452380952380963, 0.5043650793650793, 0.4884920634920637, 0.4924603174603173, 0.5146825396825397, 0.5162698412698412, 0.5154761904761904, 0.4980158730158731, 0.4932539682539684, 0.5178571428571429, 0.4678571428571429, 0.5035714285714286, 0.48769841269841274, 0.49801587301587297, 0.4964285714285715, 0.5194444444444444, 0.4892857142857145, 0.5083333333333333, 0.4734126984126986, 0.4750000000000001, 0.48611111111111116, 0.4876984126984126, 0.5162698412698413, 0.49087301587301585, 0.4908730158730158, 0.48531746031746015, 0.5027777777777778, 0.49563492063492043, 0.4908730158730158, 0.45992063492063495, 0.5107142857142857, 0.5257936507936509, 0.4805555555555555, 0.5067460317460317, 0.5146825396825397, 0.4813492063492065, 0.49325396825396817, 0.4853174603174604, 0.47500000000000014, 0.4757936507936509, 0.478174603174603, 0.4956349206349205, 0.5099206349206351, 0.49087301587301585, 0.5123015873015874, 0.49404761904761896, 0.5011904761904761, 0.5170634920634922, 0.4829365079365081, 0.5043650793650793, 0.5003968253968253, 0.5027777777777777, 0.4575396825396825, 0.4940476190476192, 0.5297619047619047, 0.5424603174603173, 0.4861111111111111, 0.4908730158730159, 0.47261904761904766, 0.5075396825396826, 0.513888888888889, 0.46865079365079365, 0.5194444444444444, 0.4821428571428572, 0.5234126984126987, 0.5107142857142857, 0.48928571428571427, 0.5067460317460317, 0.5091269841269841, 0.5130952380952382, 0.5138888888888888, 0.49722222222222223, 0.5123015873015874, 0.48928571428571416, 0.47976190476190483, 0.4853174603174605, 0.46468253968253975, 0.49722222222222223, 0.4757936507936508, 0.4916666666666668, 0.4996031746031745, 0.4932539682539683, 0.5194444444444446, 0.48373015873015884, 0.5250000000000002, 0.5123015873015871, 0.5234126984126983, 0.502777777777778, 0.5075396825396825, 0.5130952380952383, 0.49166666666666664, 0.4940476190476192, 0.49166666666666664, 0.517063492063492, 0.5162698412698412, 0.517063492063492, 0.49087301587301585, 0.47420634920634946, 0.520238095238095, 0.4869047619047618, 0.4948412698412699, 0.46944444444444433, 0.49880952380952376, 0.49087301587301585, 0.4916666666666668, 0.5226190476190478, 0.4948412698412698, 0.5123015873015873, 0.49166666666666664, 0.5067460317460318, 0.46785714285714297, 0.5107142857142857, 0.5011904761904761, 0.5075396825396825, 0.4765873015873015, 0.5003968253968254, 0.5146825396825397, 0.4869047619047619, 0.5194444444444444, 0.4988095238095239, 0.5099206349206349, 0.49325396825396817, 0.5202380952380953, 0.4972222222222223, 0.4853174603174604, 0.48769841269841285, 0.5035714285714286, 0.49404761904761907, 0.5178571428571429, 0.509126984126984, 0.4980158730158731, 0.4972222222222224, 0.4845238095238095, 0.5051587301587303, 0.47976190476190456, 0.5107142857142859, 0.5194444444444446, 0.4749999999999998, 0.5115079365079366, 0.5003968253968255, 0.48055555555555557, 0.47261904761904777, 0.5257936507936506, 0.4805555555555555, 0.4511904761904763, 0.5099206349206349, 0.4702380952380951, 0.49801587301587297, 0.5194444444444444, 0.5067460317460317, 0.49166666666666653, 0.513095238095238, 0.501984126984127, 0.4940476190476189, 0.46865079365079365, 0.4853174603174603, 0.5123015873015874, 0.5075396825396824, 0.536111111111111, 0.478174603174603, 0.5011904761904761, 0.501190476190476, 0.49960317460317455, 0.5011904761904763, 0.49087301587301574, 0.49722222222222245, 0.4781746031746032, 0.49166666666666675, 0.5162698412698414, 0.49246031746031743, 0.49087301587301585, 0.5162698412698415, 0.5115079365079366, 0.5027777777777778, 0.5027777777777778, 0.49960317460317477, 0.5003968253968253, 0.4813492063492062, 0.5043650793650795, 0.5011904761904762, 0.46785714285714297, 0.5194444444444446, 0.4853174603174604, 0.49880952380952376, 0.4884920634920634, 0.4861111111111112, 0.4996031746031744, 0.5146825396825396, 0.47817460317460314, 0.4829365079365078, 0.5043650793650795, 0.4924603174603177, 0.5011904761904764, 0.4916666666666669, 0.4773809523809525, 0.49801587301587297, 0.4853174603174603, 0.48690476190476206, 0.486111111111111, 0.4996031746031746, 0.5051587301587303, 0.49087301587301574, 0.4932539682539684, 0.49166666666666675, 0.5003968253968255, 0.5027777777777779, 0.5107142857142859, 0.48928571428571443, 0.5321428571428571, 0.5003968253968254, 0.49801587301587297, 0.4972222222222223, 0.47579365079365105, 0.4972222222222223, 0.482142857142857, 0.49880952380952387, 0.5067460317460319, 0.4988095238095238, 0.517063492063492, 0.5265873015873018, 0.48690476190476184, 0.5154761904761904, 0.5043650793650792, 0.5138888888888887, 0.5130952380952382, 0.5011904761904761, 0.5210317460317461, 0.5202380952380954, 0.5011904761904763, 0.5257936507936509, 0.49484126984126975, 0.5384920634920634, 0.5123015873015874, 0.48849206349206353, 0.5035714285714287, 0.5043650793650791, 0.48690476190476184, 0.4980158730158731, 0.4853174603174603, 0.47341269841269834, 0.4765873015873018, 0.5043650793650793, 0.5170634920634922, 0.4908730158730158, 0.4686507936507939, 0.5027777777777778, 0.4956349206349207, 0.5162698412698413, 0.46785714285714297, 0.4654761904761905, 0.5059523809523809, 0.48214285714285715, 0.4996031746031745, 0.49325396825396817, 0.512301587301587, 0.5083333333333333, 0.5186507936507936, 0.46944444444444444, 0.4956349206349205, 0.49960317460317455, 0.4821428571428572, 0.5210317460317461, 0.49007936507936517, 0.5202380952380954, 0.5321428571428571, 0.5186507936507936, 0.5067460317460318, 0.46785714285714286, 0.501984126984127, 0.48452380952380947, 0.5257936507936507, 0.49880952380952387, 0.49484126984127, 0.5178571428571428, 0.5019841269841271, 0.5146825396825396, 0.5218253968253967, 0.4813492063492065, 0.5035714285714287, 0.5019841269841269, 0.49166666666666664, 0.5146825396825395, 0.4694444444444442, 0.5019841269841271, 0.4853174603174602, 0.4702380952380952, 0.49007936507936506, 0.4829365079365081, 0.4892857142857145, 0.5051587301587301, 0.5130952380952382, 0.46944444444444433, 0.4694444444444445, 0.48690476190476195, 0.4972222222222224, 0.46706349206349224, 0.4964285714285715, 0.4670634920634922, 0.5337301587301587, 0.4757936507936509, 0.5202380952380954, 0.48611111111111127, 0.5265873015873015, 0.49166666666666664, 0.5035714285714286, 0.5138888888888891, 0.5011904761904763, 0.48452380952380963, 0.4821428571428571, 0.5154761904761906, 0.4996031746031748, 0.5091269841269841, 0.5170634920634921, 0.4845238095238095, 0.5337301587301587, 0.4829365079365081, 0.5075396825396825, 0.5083333333333333, 0.5027777777777777, 0.48928571428571416, 0.5059523809523809, 0.48293650793650805, 0.505952380952381, 0.48769841269841263, 0.4940476190476189, 0.5130952380952382, 0.48769841269841274, 0.46150793650793653, 0.49642857142857155, 0.4884920634920636, 0.4765873015873015, 0.5242063492063491, 0.4956349206349205, 0.5051587301587303, 0.5384920634920632, 0.5123015873015873, 0.5202380952380953, 0.5226190476190476, 0.50515873015873, 0.5154761904761905, 0.49404761904761907, 0.5083333333333331, 0.517857142857143, 0.4583333333333335, 0.4900793650793652, 0.5083333333333334, 0.5107142857142858, 0.528968253968254, 0.5376984126984128, 0.4869047619047618, 0.525, 0.4900793650793649, 0.5019841269841269, 0.47976190476190483, 0.5003968253968254, 0.4956349206349206, 0.5051587301587299, 0.4805555555555555, 0.5384920634920634, 0.47103174603174613, 0.4710317460317461, 0.47817460317460314, 0.5146825396825396, 0.50515873015873, 0.48214285714285693, 0.5003968253968255, 0.5027777777777775, 0.4996031746031746, 0.5384920634920635, 0.5138888888888886, 0.505952380952381, 0.482142857142857, 0.540873015873016, 0.5186507936507936, 0.49801587301587313, 0.5083333333333331, 0.49246031746031754, 0.505952380952381, 0.521031746031746, 0.501984126984127, 0.4813492063492066, 0.49880952380952404, 0.4948412698412699, 0.5162698412698413, 0.48928571428571443, 0.47817460317460314, 0.4813492063492064, 0.5146825396825397]"
