Subject,TestGroup,Split,Classifier,Accuracy
602,N,1,SVM,0.2222222222222222
602,N,1,Correlation,0.2222222222222222
602,N,2,kNN,0.0
602,N,2,sklearn_logistic_reg,0.1111111111111111
602,N,2,SVM,0.1111111111111111
602,N,2,Correlation,0.0
602,N,3,kNN,0.1111111111111111
602,N,3,sklearn_logistic_reg,0.2222222222222222
602,N,3,SVM,0.2222222222222222
602,N,3,Correlation,0.1111111111111111
602,N,4,kNN,0.1111111111111111
602,N,4,sklearn_logistic_reg,0.1111111111111111
602,N,4,SVM,0.1111111111111111
602,N,4,Correlation,0.1111111111111111
604,S,0,kNN,0.0
604,S,0,sklearn_logistic_reg,0.08333333333333333
604,S,0,SVM,0.25
604,S,0,Correlation,0.08333333333333333
604,S,1,kNN,0.2222222222222222
604,S,1,sklearn_logistic_reg,0.1111111111111111
604,S,1,SVM,0.1111111111111111
604,S,1,Correlation,0.2222222222222222
604,S,2,kNN,0.1111111111111111
604,S,2,sklearn_logistic_reg,0.1111111111111111
604,S,2,SVM,0.1111111111111111
604,S,2,Correlation,0.0
604,S,3,kNN,0.1111111111111111
604,S,3,sklearn_logistic_reg,0.0
604,S,3,SVM,0.0
604,S,3,Correlation,0.0
604,S,4,kNN,0.2222222222222222
604,S,4,sklearn_logistic_reg,0.1111111111111111
604,S,4,SVM,0.2222222222222222
604,S,4,Correlation,0.1111111111111111
604,N,0,kNN,0.08333333333333333
604,N,0,sklearn_logistic_reg,0.08333333333333333
604,N,0,SVM,0.16666666666666666
604,N,0,Correlation,0.08333333333333333
604,N,1,kNN,0.0
604,N,1,sklearn_logistic_reg,0.0
604,N,1,SVM,0.1111111111111111
604,N,1,Correlation,0.0
604,N,2,kNN,0.1111111111111111
604,N,2,sklearn_logistic_reg,0.1111111111111111
604,N,2,SVM,0.1111111111111111
604,N,2,Correlation,0.1111111111111111
604,N,3,kNN,0.0
604,N,3,sklearn_logistic_reg,0.1111111111111111
604,N,3,SVM,0.1111111111111111
604,N,3,Correlation,0.1111111111111111
604,N,4,kNN,0.0
604,N,4,sklearn_logistic_reg,0.1111111111111111
604,N,4,SVM,0.3333333333333333
604,N,4,Correlation,0.0
605,S,0,kNN,0.25
605,S,0,sklearn_logistic_reg,0.25
605,S,0,SVM,0.3333333333333333
605,S,0,Correlation,0.0
605,S,1,kNN,0.1111111111111111
605,S,1,sklearn_logistic_reg,0.1111111111111111
605,S,1,SVM,0.2222222222222222
605,S,1,Correlation,0.0
605,S,2,kNN,0.2222222222222222
605,S,2,sklearn_logistic_reg,0.1111111111111111
605,S,2,SVM,0.1111111111111111
605,S,2,Correlation,0.1111111111111111
605,S,3,kNN,0.1111111111111111
605,S,3,sklearn_logistic_reg,0.1111111111111111
605,S,3,SVM,0.2222222222222222
605,S,3,Correlation,0.0
605,S,4,kNN,0.1111111111111111
605,S,4,sklearn_logistic_reg,0.0
605,S,4,SVM,0.1111111111111111
605,S,4,Correlation,0.0
605,N,0,kNN,0.08333333333333333
605,N,0,sklearn_logistic_reg,0.16666666666666666
605,N,0,SVM,0.16666666666666666
605,N,0,Correlation,0.08333333333333333
605,N,1,kNN,0.0
605,N,1,sklearn_logistic_reg,0.0
605,N,1,SVM,0.0
605,N,1,Correlation,0.0
605,N,2,kNN,0.1111111111111111
605,N,2,sklearn_logistic_reg,0.1111111111111111
605,N,2,SVM,0.1111111111111111
605,N,2,Correlation,0.0
605,N,3,kNN,0.1111111111111111
605,N,3,sklearn_logistic_reg,0.1111111111111111
605,N,3,SVM,0.2222222222222222
605,N,3,Correlation,0.1111111111111111
605,N,4,kNN,0.2222222222222222
605,N,4,sklearn_logistic_reg,0.0
605,N,4,SVM,0.1111111111111111
605,N,4,Correlation,0.1111111111111111
606,S,0,kNN,0.0
606,S,0,sklearn_logistic_reg,0.0
606,S,0,SVM,0.16666666666666666
606,S,0,Correlation,0.0
606,S,1,kNN,0.0
606,S,1,sklearn_logistic_reg,0.1111111111111111
606,S,1,SVM,0.2222222222222222
606,S,1,Correlation,0.1111111111111111
606,S,2,kNN,0.1111111111111111
606,S,2,sklearn_logistic_reg,0.1111111111111111
606,S,2,SVM,0.1111111111111111
606,S,2,Correlation,0.1111111111111111
606,S,3,kNN,0.0
606,S,3,sklearn_logistic_reg,0.1111111111111111
606,S,3,SVM,0.2222222222222222
606,S,3,Correlation,0.0
606,S,4,kNN,0.1111111111111111
606,S,4,sklearn_logistic_reg,0.1111111111111111
606,S,4,SVM,0.0
606,S,4,Correlation,0.0
606,N,0,kNN,0.0
606,N,0,sklearn_logistic_reg,0.0
606,N,0,SVM,0.0
606,N,0,Correlation,0.0
606,N,1,kNN,0.1111111111111111
606,N,1,sklearn_logistic_reg,0.2222222222222222
606,N,1,SVM,0.2222222222222222
606,N,1,Correlation,0.0
606,N,2,kNN,0.0
606,N,2,sklearn_logistic_reg,0.0
606,N,2,SVM,0.1111111111111111
606,N,2,Correlation,0.0
606,N,3,kNN,0.0
606,N,3,sklearn_logistic_reg,0.1111111111111111
606,N,3,SVM,0.2222222222222222
606,N,3,Correlation,0.0
606,N,4,kNN,0.0
606,N,4,sklearn_logistic_reg,0.0
606,N,4,SVM,0.0
606,N,4,Correlation,0.0
673,S,0,kNN,0.25
673,S,0,sklearn_logistic_reg,0.25
673,S,0,SVM,0.25
673,S,0,Correlation,0.08333333333333333
673,S,1,kNN,0.1111111111111111
673,S,1,sklearn_logistic_reg,0.1111111111111111
673,S,1,SVM,0.1111111111111111
673,S,1,Correlation,0.1111111111111111
673,S,2,kNN,0.0
673,S,2,sklearn_logistic_reg,0.1111111111111111
673,S,2,SVM,0.1111111111111111
673,S,2,Correlation,0.0
673,S,3,kNN,0.0
673,S,3,sklearn_logistic_reg,0.1111111111111111
673,S,3,SVM,0.1111111111111111
673,S,3,Correlation,0.0
673,S,4,kNN,0.0
673,S,4,sklearn_logistic_reg,0.1111111111111111
673,S,4,SVM,0.1111111111111111
673,S,4,Correlation,0.0
673,N,0,kNN,0.08333333333333333
673,N,0,sklearn_logistic_reg,0.16666666666666666
673,N,0,SVM,0.16666666666666666
673,N,0,Correlation,0.08333333333333333
673,N,1,kNN,0.0
673,N,1,sklearn_logistic_reg,0.1111111111111111
673,N,1,SVM,0.2222222222222222
673,N,1,Correlation,0.0
673,N,2,kNN,0.0
673,N,2,sklearn_logistic_reg,0.1111111111111111
673,N,2,SVM,0.2222222222222222
673,N,2,Correlation,0.0
673,N,3,kNN,0.0
673,N,3,sklearn_logistic_reg,0.2222222222222222
673,N,3,SVM,0.3333333333333333
673,N,3,Correlation,0.1111111111111111
673,N,4,kNN,0.1111111111111111
673,N,4,sklearn_logistic_reg,0.1111111111111111
673,N,4,SVM,0.2222222222222222
673,N,4,Correlation,0.1111111111111111
674,S,0,kNN,0.16666666666666666
674,S,0,sklearn_logistic_reg,0.08333333333333333
674,S,0,SVM,0.16666666666666666
674,S,0,Correlation,0.08333333333333333
674,S,1,kNN,0.1111111111111111
674,S,1,sklearn_logistic_reg,0.1111111111111111
674,S,1,SVM,0.1111111111111111
674,S,1,Correlation,0.3333333333333333
674,S,2,kNN,0.0
674,S,2,sklearn_logistic_reg,0.0
674,S,2,SVM,0.0
674,S,2,Correlation,0.0
674,S,3,kNN,0.0
674,S,3,sklearn_logistic_reg,0.1111111111111111
674,S,3,SVM,0.1111111111111111
674,S,3,Correlation,0.0
674,S,4,kNN,0.0
674,S,4,sklearn_logistic_reg,0.0
674,S,4,SVM,0.1111111111111111
674,S,4,Correlation,0.0
674,N,0,kNN,0.0
674,N,0,sklearn_logistic_reg,0.08333333333333333
674,N,0,SVM,0.25
674,N,0,Correlation,0.0
674,N,1,kNN,0.1111111111111111
674,N,1,sklearn_logistic_reg,0.1111111111111111
674,N,1,SVM,0.1111111111111111
674,N,1,Correlation,0.1111111111111111
674,N,2,kNN,0.0
674,N,2,sklearn_logistic_reg,0.1111111111111111
674,N,2,SVM,0.1111111111111111
674,N,2,Correlation,0.0
674,N,3,kNN,0.2222222222222222
674,N,3,sklearn_logistic_reg,0.2222222222222222
674,N,3,SVM,0.2222222222222222
674,N,3,Correlation,0.2222222222222222
674,N,4,kNN,0.1111111111111111
674,N,4,sklearn_logistic_reg,0.0
674,N,4,SVM,0.0
674,N,4,Correlation,0.0
680,S,0,kNN,0.08333333333333333
680,S,0,sklearn_logistic_reg,0.08333333333333333
680,S,0,SVM,0.25
680,S,0,Correlation,0.0
680,S,1,kNN,0.0
680,S,1,sklearn_logistic_reg,0.0
680,S,1,SVM,0.2222222222222222
680,S,1,Correlation,0.0
680,S,2,kNN,0.0
680,S,2,sklearn_logistic_reg,0.0
680,S,2,SVM,0.1111111111111111
680,S,2,Correlation,0.0
680,S,3,kNN,0.2222222222222222
680,S,3,sklearn_logistic_reg,0.1111111111111111
680,S,3,SVM,0.1111111111111111
680,S,3,Correlation,0.2222222222222222
680,S,4,kNN,0.2222222222222222
680,S,4,sklearn_logistic_reg,0.1111111111111111
680,S,4,SVM,0.2222222222222222
680,S,4,Correlation,0.1111111111111111
680,N,0,kNN,0.0
680,N,0,sklearn_logistic_reg,0.08333333333333333
680,N,0,SVM,0.08333333333333333
680,N,0,Correlation,0.08333333333333333
680,N,1,kNN,0.0
680,N,1,sklearn_logistic_reg,0.0
680,N,1,SVM,0.0
680,N,1,Correlation,0.0
680,N,2,kNN,0.1111111111111111
680,N,2,sklearn_logistic_reg,0.0
680,N,2,SVM,0.1111111111111111
680,N,2,Correlation,0.0
680,N,3,kNN,0.1111111111111111
680,N,3,sklearn_logistic_reg,0.3333333333333333
680,N,3,SVM,0.4444444444444444
680,N,3,Correlation,0.2222222222222222
680,N,4,kNN,0.0
680,N,4,sklearn_logistic_reg,0.2222222222222222
680,N,4,SVM,0.2222222222222222
680,N,4,Correlation,0.0
707,S,0,kNN,0.08333333333333333
707,S,0,sklearn_logistic_reg,0.25
707,S,0,SVM,0.3333333333333333
707,S,0,Correlation,0.08333333333333333
707,S,1,kNN,0.2222222222222222
707,S,1,sklearn_logistic_reg,0.1111111111111111
707,S,1,SVM,0.0
707,S,1,Correlation,0.1111111111111111
