Subject,TestGroup,Split,Classifier,Y_True,Y_Pred
365,S,1,Correlation,"['V1', 'V1', 'V1', 'V2', 'V2', 'V2', 'V3', 'V3', 'V3']","['V3', 'V3', 'V3', 'V3', 'V1', 'V1', 'V1', 'V1', 'V3']"
365,S,2,kNN,"['V1', 'V1', 'V1', 'V2', 'V2', 'V2', 'V3', 'V3', 'V3']","['V1', 'V2', 'V3', 'V1', 'V1', 'V3', 'V1', 'V1', 'V2']"
365,S,2,sklearn_logistic_reg,"['V1', 'V1', 'V1', 'V2', 'V2', 'V2', 'V3', 'V3', 'V3']","['V3', 'V2', 'V3', 'V1', 'V1', 'V1', 'V1', 'V2', 'V2']"
365,S,2,SVM,"['V1', 'V1', 'V1', 'V2', 'V2', 'V2', 'V3', 'V3', 'V3']","['V3', 'V3', 'V3', 'V1', 'V1', 'V3', 'V1', 'V2', 'V2']"
365,S,2,Correlation,"['V1', 'V1', 'V1', 'V2', 'V2', 'V2', 'V3', 'V3', 'V3']","['V3', 'V3', 'V3', 'V1', 'V1', 'V3', 'V2', 'V1', 'V2']"
365,S,3,kNN,"['V1', 'V1', 'V1', 'V2', 'V2', 'V2', 'V3', 'V3', 'V3']","['V2', 'V2', 'V3', 'V3', 'V3', 'V3', 'V1', 'V2', 'V2']"
365,S,3,sklearn_logistic_reg,"['V1', 'V1', 'V1', 'V2', 'V2', 'V2', 'V3', 'V3', 'V3']","['V2', 'V2', 'V3', 'V3', 'V3', 'V3', 'V1', 'V2', 'V2']"
365,S,3,SVM,"['V1', 'V1', 'V1', 'V2', 'V2', 'V2', 'V3', 'V3', 'V3']","['V3', 'V2', 'V3', 'V3', 'V3', 'V3', 'V1', 'V2', 'V2']"
365,S,3,Correlation,"['V1', 'V1', 'V1', 'V2', 'V2', 'V2', 'V3', 'V3', 'V3']","['V2', 'V2', 'V3', 'V3', 'V3', 'V3', 'V1', 'V1', 'V2']"
365,S,4,kNN,"['V1', 'V1', 'V1', 'V2', 'V2', 'V2', 'V3', 'V3', 'V3']","['V2', 'V2', 'V3', 'V1', 'V3', 'V3', 'V1', 'V1', 'V2']"
365,S,4,sklearn_logistic_reg,"['V1', 'V1', 'V1', 'V2', 'V2', 'V2', 'V3', 'V3', 'V3']","['V2', 'V2', 'V3', 'V1', 'V3', 'V3', 'V2', 'V1', 'V2']"
365,S,4,SVM,"['V1', 'V1', 'V1', 'V2', 'V2', 'V2', 'V3', 'V3', 'V3']","['V3', 'V2', 'V3', 'V1', 'V3', 'V3', 'V1', 'V1', 'V2']"
365,S,4,Correlation,"['V1', 'V1', 'V1', 'V2', 'V2', 'V2', 'V3', 'V3', 'V3']","['V2', 'V2', 'V3', 'V1', 'V3', 'V3', 'V1', 'V1', 'V2']"
365,N,0,kNN,"['V1', 'V1', 'V1', 'V1', 'V2', 'V2', 'V2', 'V2', 'V3', 'V3', 'V3', 'V3']","['V3', 'V3', 'V2', 'V2', 'V3', 'V1', 'V3', 'V3', 'V3', 'V1', 'V1', 'V1']"
365,N,0,sklearn_logistic_reg,"['V1', 'V1', 'V1', 'V1', 'V2', 'V2', 'V2', 'V2', 'V3', 'V3', 'V3', 'V3']","['V3', 'V3', 'V2', 'V3', 'V3', 'V1', 'V3', 'V1', 'V3', 'V1', 'V1', 'V1']"
365,N,0,SVM,"['V1', 'V1', 'V1', 'V1', 'V2', 'V2', 'V2', 'V2', 'V3', 'V3', 'V3', 'V3']","['V3', 'V3', 'V2', 'V3', 'V3', 'V3', 'V3', 'V3', 'V3', 'V3', 'V1', 'V1']"
365,N,0,Correlation,"['V1', 'V1', 'V1', 'V1', 'V2', 'V2', 'V2', 'V2', 'V3', 'V3', 'V3', 'V3']","['V3', 'V3', 'V2', 'V3', 'V3', 'V1', 'V3', 'V3', 'V3', 'V1', 'V1', 'V1']"
365,N,1,kNN,"['V1', 'V1', 'V1', 'V2', 'V2', 'V2', 'V3', 'V3', 'V3']","['V3', 'V2', 'V2', 'V1', 'V1', 'V3', 'V1', 'V2', 'V1']"
365,N,1,sklearn_logistic_reg,"['V1', 'V1', 'V1', 'V2', 'V2', 'V2', 'V3', 'V3', 'V3']","['V3', 'V2', 'V2', 'V1', 'V1', 'V1', 'V1', 'V2', 'V1']"
365,N,1,SVM,"['V1', 'V1', 'V1', 'V2', 'V2', 'V2', 'V3', 'V3', 'V3']","['V1', 'V1', 'V3', 'V1', 'V1', 'V1', 'V1', 'V1', 'V1']"
365,N,1,Correlation,"['V1', 'V1', 'V1', 'V2', 'V2', 'V2', 'V3', 'V3', 'V3']","['V3', 'V2', 'V2', 'V1', 'V1', 'V1', 'V1', 'V2', 'V1']"
365,N,2,kNN,"['V1', 'V1', 'V1', 'V2', 'V2', 'V2', 'V3', 'V3', 'V3']","['V2', 'V1', 'V3', 'V3', 'V3', 'V1', 'V1', 'V1', 'V2']"
365,N,2,sklearn_logistic_reg,"['V1', 'V1', 'V1', 'V2', 'V2', 'V2', 'V3', 'V3', 'V3']","['V2', 'V2', 'V3', 'V1', 'V3', 'V3', 'V1', 'V1', 'V2']"
365,N,2,SVM,"['V1', 'V1', 'V1', 'V2', 'V2', 'V2', 'V3', 'V3', 'V3']","['V3', 'V2', 'V3', 'V1', 'V3', 'V1', 'V1', 'V1', 'V2']"
365,N,2,Correlation,"['V1', 'V1', 'V1', 'V2', 'V2', 'V2', 'V3', 'V3', 'V3']","['V2', 'V2', 'V3', 'V1', 'V3', 'V1', 'V1', 'V1', 'V2']"
365,N,3,kNN,"['V1', 'V1', 'V1', 'V2', 'V2', 'V2', 'V3', 'V3', 'V3']","['V2', 'V3', 'V3', 'V3', 'V1', 'V1', 'V1', 'V2', 'V1']"
365,N,3,sklearn_logistic_reg,"['V1', 'V1', 'V1', 'V2', 'V2', 'V2', 'V3', 'V3', 'V3']","['V2', 'V2', 'V2', 'V3', 'V1', 'V1', 'V1', 'V2', 'V1']"
365,N,3,SVM,"['V1', 'V1', 'V1', 'V2', 'V2', 'V2', 'V3', 'V3', 'V3']","['V2', 'V2', 'V2', 'V3', 'V3', 'V3', 'V2', 'V2', 'V2']"
365,N,3,Correlation,"['V1', 'V1', 'V1', 'V2', 'V2', 'V2', 'V3', 'V3', 'V3']","['V2', 'V3', 'V3', 'V3', 'V1', 'V1', 'V2', 'V2', 'V1']"
365,N,4,kNN,"['V1', 'V1', 'V1', 'V2', 'V2', 'V2', 'V3', 'V3', 'V3']","['V3', 'V2', 'V1', 'V1', 'V1', 'V1', 'V1', 'V2', 'V2']"
365,N,4,sklearn_logistic_reg,"['V1', 'V1', 'V1', 'V2', 'V2', 'V2', 'V3', 'V3', 'V3']","['V3', 'V2', 'V3', 'V1', 'V1', 'V1', 'V1', 'V2', 'V1']"
365,N,4,SVM,"['V1', 'V1', 'V1', 'V2', 'V2', 'V2', 'V3', 'V3', 'V3']","['V3', 'V3', 'V3', 'V1', 'V1', 'V1', 'V1', 'V2', 'V1']"
365,N,4,Correlation,"['V1', 'V1', 'V1', 'V2', 'V2', 'V2', 'V3', 'V3', 'V3']","['V3', 'V2', 'V1', 'V1', 'V1', 'V1', 'V1', 'V2', 'V2']"
382,S,0,kNN,"['V1', 'V1', 'V1', 'V1', 'V2', 'V2', 'V2', 'V2', 'V3', 'V3', 'V3', 'V3']","['V2', 'V3', 'V3', 'V2', 'V3', 'V3', 'V3', 'V3', 'V3', 'V2', 'V2', 'V1']"
382,S,0,sklearn_logistic_reg,"['V1', 'V1', 'V1', 'V1', 'V2', 'V2', 'V2', 'V2', 'V3', 'V3', 'V3', 'V3']","['V2', 'V2', 'V3', 'V3', 'V3', 'V3', 'V1', 'V3', 'V1', 'V2', 'V1', 'V1']"
382,S,0,SVM,"['V1', 'V1', 'V1', 'V1', 'V2', 'V2', 'V2', 'V2', 'V3', 'V3', 'V3', 'V3']","['V2', 'V3', 'V3', 'V3', 'V3', 'V3', 'V3', 'V3', 'V3', 'V2', 'V2', 'V1']"
382,S,0,Correlation,"['V1', 'V1', 'V1', 'V1', 'V2', 'V2', 'V2', 'V2', 'V3', 'V3', 'V3', 'V3']","['V2', 'V3', 'V3', 'V2', 'V3', 'V3', 'V1', 'V3', 'V3', 'V2', 'V2', 'V1']"
382,S,1,kNN,"['V1', 'V1', 'V1', 'V2', 'V2', 'V2', 'V3', 'V3', 'V3']","['V3', 'V3', 'V2', 'V1', 'V1', 'V3', 'V2', 'V1', 'V1']"
382,S,1,sklearn_logistic_reg,"['V1', 'V1', 'V1', 'V2', 'V2', 'V2', 'V3', 'V3', 'V3']","['V3', 'V2', 'V2', 'V1', 'V1', 'V3', 'V2', 'V1', 'V1']"
382,S,1,SVM,"['V1', 'V1', 'V1', 'V2', 'V2', 'V2', 'V3', 'V3', 'V3']","['V3', 'V3', 'V2', 'V1', 'V1', 'V3', 'V2', 'V1', 'V1']"
382,S,1,Correlation,"['V1', 'V1', 'V1', 'V2', 'V2', 'V2', 'V3', 'V3', 'V3']","['V3', 'V3', 'V2', 'V1', 'V1', 'V3', 'V2', 'V1', 'V1']"
382,S,2,kNN,"['V1', 'V1', 'V1', 'V2', 'V2', 'V2', 'V3', 'V3', 'V3']","['V2', 'V3', 'V2', 'V1', 'V1', 'V1', 'V1', 'V1', 'V2']"
382,S,2,sklearn_logistic_reg,"['V1', 'V1', 'V1', 'V2', 'V2', 'V2', 'V3', 'V3', 'V3']","['V2', 'V2', 'V2', 'V1', 'V1', 'V1', 'V2', 'V1', 'V2']"
382,S,2,SVM,"['V1', 'V1', 'V1', 'V2', 'V2', 'V2', 'V3', 'V3', 'V3']","['V2', 'V2', 'V2', 'V2', 'V1', 'V1', 'V2', 'V1', 'V2']"
382,S,2,Correlation,"['V1', 'V1', 'V1', 'V2', 'V2', 'V2', 'V3', 'V3', 'V3']","['V2', 'V3', 'V3', 'V1', 'V1', 'V1', 'V1', 'V1', 'V2']"
382,S,3,kNN,"['V1', 'V1', 'V1', 'V2', 'V2', 'V2', 'V3', 'V3', 'V3']","['V2', 'V3', 'V2', 'V1', 'V2', 'V1', 'V2', 'V2', 'V1']"
382,S,3,sklearn_logistic_reg,"['V1', 'V1', 'V1', 'V2', 'V2', 'V2', 'V3', 'V3', 'V3']","['V2', 'V3', 'V3', 'V1', 'V2', 'V1', 'V2', 'V2', 'V1']"
382,S,3,SVM,"['V1', 'V1', 'V1', 'V2', 'V2', 'V2', 'V3', 'V3', 'V3']","['V2', 'V3', 'V2', 'V1', 'V2', 'V1', 'V2', 'V2', 'V2']"
382,S,3,Correlation,"['V1', 'V1', 'V1', 'V2', 'V2', 'V2', 'V3', 'V3', 'V3']","['V2', 'V3', 'V3', 'V1', 'V2', 'V1', 'V2', 'V2', 'V1']"
382,S,4,kNN,"['V1', 'V1', 'V1', 'V2', 'V2', 'V2', 'V3', 'V3', 'V3']","['V3', 'V2', 'V2', 'V3', 'V1', 'V1', 'V1', 'V2', 'V1']"
382,S,4,sklearn_logistic_reg,"['V1', 'V1', 'V1', 'V2', 'V2', 'V2', 'V3', 'V3', 'V3']","['V2', 'V2', 'V2', 'V3', 'V3', 'V1', 'V1', 'V1', 'V2']"
382,S,4,SVM,"['V1', 'V1', 'V1', 'V2', 'V2', 'V2', 'V3', 'V3', 'V3']","['V2', 'V2', 'V2', 'V3', 'V3', 'V1', 'V2', 'V1', 'V2']"
382,S,4,Correlation,"['V1', 'V1', 'V1', 'V2', 'V2', 'V2', 'V3', 'V3', 'V3']","['V3', 'V2', 'V2', 'V3', 'V1', 'V1', 'V1', 'V2', 'V1']"
382,N,0,kNN,"['V1', 'V1', 'V1', 'V1', 'V2', 'V2', 'V2', 'V2', 'V3', 'V3', 'V3', 'V3']","['V2', 'V2', 'V3', 'V2', 'V1', 'V3', 'V1', 'V1', 'V1', 'V2', 'V2', 'V2']"
382,N,0,sklearn_logistic_reg,"['V1', 'V1', 'V1', 'V1', 'V2', 'V2', 'V2', 'V2', 'V3', 'V3', 'V3', 'V3']","['V2', 'V2', 'V3', 'V2', 'V1', 'V3', 'V1', 'V1', 'V2', 'V2', 'V2', 'V2']"
382,N,0,SVM,"['V1', 'V1', 'V1', 'V1', 'V2', 'V2', 'V2', 'V2', 'V3', 'V3', 'V3', 'V3']","['V2', 'V2', 'V3', 'V2', 'V1', 'V3', 'V1', 'V1', 'V2', 'V2', 'V2', 'V2']"
382,N,0,Correlation,"['V1', 'V1', 'V1', 'V1', 'V2', 'V2', 'V2', 'V2', 'V3', 'V3', 'V3', 'V3']","['V2', 'V2', 'V3', 'V2', 'V1', 'V3', 'V1', 'V3', 'V1', 'V2', 'V2', 'V2']"
382,N,1,kNN,"['V1', 'V1', 'V1', 'V2', 'V2', 'V2', 'V3', 'V3', 'V3']","['V2', 'V2', 'V3', 'V1', 'V2', 'V1', 'V1', 'V2', 'V2']"
382,N,1,sklearn_logistic_reg,"['V1', 'V1', 'V1', 'V2', 'V2', 'V2', 'V3', 'V3', 'V3']","['V2', 'V2', 'V2', 'V3', 'V2', 'V1', 'V1', 'V2', 'V2']"
382,N,1,SVM,"['V1', 'V1', 'V1', 'V2', 'V2', 'V2', 'V3', 'V3', 'V3']","['V2', 'V2', 'V2', 'V3', 'V2', 'V1', 'V2', 'V2', 'V2']"
382,N,1,Correlation,"['V1', 'V1', 'V1', 'V2', 'V2', 'V2', 'V3', 'V3', 'V3']","['V2', 'V2', 'V3', 'V3', 'V2', 'V1', 'V1', 'V2', 'V2']"
382,N,2,kNN,"['V1', 'V1', 'V1', 'V2', 'V2', 'V2', 'V3', 'V3', 'V3']","['V3', 'V3', 'V2', 'V3', 'V1', 'V3', 'V1', 'V3', 'V1']"
382,N,2,sklearn_logistic_reg,"['V1', 'V1', 'V1', 'V2', 'V2', 'V2', 'V3', 'V3', 'V3']","['V3', 'V3', 'V3', 'V3', 'V3', 'V3', 'V1', 'V1', 'V1']"
382,N,2,SVM,"['V1', 'V1', 'V1', 'V2', 'V2', 'V2', 'V3', 'V3', 'V3']","['V2', 'V3', 'V3', 'V3', 'V3', 'V3', 'V1', 'V1', 'V1']"
382,N,2,Correlation,"['V1', 'V1', 'V1', 'V2', 'V2', 'V2', 'V3', 'V3', 'V3']","['V3', 'V2', 'V3', 'V3', 'V3', 'V3', 'V1', 'V1', 'V1']"
382,N,3,kNN,"['V1', 'V1', 'V1', 'V2', 'V2', 'V2', 'V3', 'V3', 'V3']","['V2', 'V2', 'V3', 'V1', 'V3', 'V1', 'V1', 'V2', 'V1']"
382,N,3,sklearn_logistic_reg,"['V1', 'V1', 'V1', 'V2', 'V2', 'V2', 'V3', 'V3', 'V3']","['V2', 'V2', 'V3', 'V1', 'V3', 'V1', 'V1', 'V2', 'V2']"
382,N,3,SVM,"['V1', 'V1', 'V1', 'V2', 'V2', 'V2', 'V3', 'V3', 'V3']","['V2', 'V2', 'V3', 'V1', 'V1', 'V1', 'V1', 'V2', 'V1']"
382,N,3,Correlation,"['V1', 'V1', 'V1', 'V2', 'V2', 'V2', 'V3', 'V3', 'V3']","['V2', 'V2', 'V3', 'V1', 'V3', 'V1', 'V1', 'V2', 'V1']"
382,N,4,kNN,"['V1', 'V1', 'V1', 'V2', 'V2', 'V2', 'V3', 'V3', 'V3']","['V3', 'V2', 'V3', 'V1', 'V1', 'V1', 'V1', 'V1', 'V2']"
382,N,4,sklearn_logistic_reg,"['V1', 'V1', 'V1', 'V2', 'V2', 'V2', 'V3', 'V3', 'V3']","['V2', 'V2', 'V3', 'V1', 'V1', 'V1', 'V1', 'V1', 'V2']"
382,N,4,SVM,"['V1', 'V1', 'V1', 'V2', 'V2', 'V2', 'V3', 'V3', 'V3']","['V2', 'V2', 'V2', 'V1', 'V1', 'V1', 'V1', 'V1', 'V2']"
382,N,4,Correlation,"['V1', 'V1', 'V1', 'V2', 'V2', 'V2', 'V3', 'V3', 'V3']","['V3', 'V2', 'V2', 'V1', 'V1', 'V1', 'V1', 'V1', 'V1']"
553,S,0,kNN,"['V1', 'V1', 'V1', 'V1', 'V2', 'V2', 'V2', 'V2', 'V3', 'V3', 'V3', 'V3']","['V2', 'V2', 'V3', 'V3', 'V1', 'V3', 'V3', 'V1', 'V1', 'V1', 'V1', 'V1']"
553,S,0,sklearn_logistic_reg,"['V1', 'V1', 'V1', 'V1', 'V2', 'V2', 'V2', 'V2', 'V3', 'V3', 'V3', 'V3']","['V2', 'V2', 'V1', 'V3', 'V1', 'V3', 'V3', 'V1', 'V2', 'V1', 'V1', 'V1']"
553,S,0,SVM,"['V1', 'V1', 'V1', 'V1', 'V2', 'V2', 'V2', 'V2', 'V3', 'V3', 'V3', 'V3']","['V1', 'V1', 'V1', 'V2', 'V1', 'V1', 'V1', 'V1', 'V2', 'V1', 'V1', 'V1']"
553,S,0,Correlation,"['V1', 'V1', 'V1', 'V1', 'V2', 'V2', 'V2', 'V2', 'V3', 'V3', 'V3', 'V3']","['V2', 'V2', 'V3', 'V3', 'V1', 'V3', 'V3', 'V1', 'V1', 'V1', 'V1', 'V1']"
553,S,1,kNN,"['V1', 'V1', 'V1', 'V2', 'V2', 'V2', 'V3', 'V3', 'V3']","['V3', 'V2', 'V3', 'V3', 'V1', 'V3', 'V2', 'V2', 'V1']"
553,S,1,sklearn_logistic_reg,"['V1', 'V1', 'V1', 'V2', 'V2', 'V2', 'V3', 'V3', 'V3']","['V3', 'V2', 'V3', 'V3', 'V1', 'V3', 'V2', 'V1', 'V1']"
553,S,1,SVM,"['V1', 'V1', 'V1', 'V2', 'V2', 'V2', 'V3', 'V3', 'V3']","['V3', 'V2', 'V1', 'V3', 'V1', 'V3', 'V2', 'V1', 'V1']"
553,S,1,Correlation,"['V1', 'V1', 'V1', 'V2', 'V2', 'V2', 'V3', 'V3', 'V3']","['V3', 'V2', 'V3', 'V3', 'V1', 'V3', 'V2', 'V2', 'V1']"
553,S,2,kNN,"['V1', 'V1', 'V1', 'V2', 'V2', 'V2', 'V3', 'V3', 'V3']","['V2', 'V2', 'V2', 'V1', 'V1', 'V1', 'V2', 'V1', 'V1']"
553,S,2,sklearn_logistic_reg,"['V1', 'V1', 'V1', 'V2', 'V2', 'V2', 'V3', 'V3', 'V3']","['V3', 'V2', 'V2', 'V1', 'V1', 'V1', 'V2', 'V1', 'V2']"
553,S,2,SVM,"['V1', 'V1', 'V1', 'V2', 'V2', 'V2', 'V3', 'V3', 'V3']","['V3', 'V2', 'V2', 'V1', 'V1', 'V1', 'V2', 'V1', 'V2']"
553,S,2,Correlation,"['V1', 'V1', 'V1', 'V2', 'V2', 'V2', 'V3', 'V3', 'V3']","['V2', 'V2', 'V2', 'V1', 'V1', 'V1', 'V1', 'V1', 'V1']"
553,S,3,kNN,"['V1', 'V1', 'V1', 'V2', 'V2', 'V2', 'V3', 'V3', 'V3']","['V2', 'V3', 'V1', 'V3', 'V1', 'V3', 'V1', 'V1', 'V1']"
553,S,3,sklearn_logistic_reg,"['V1', 'V1', 'V1', 'V2', 'V2', 'V2', 'V3', 'V3', 'V3']","['V3', 'V3', 'V2', 'V3', 'V1', 'V3', 'V2', 'V1', 'V1']"
553,S,3,SVM,"['V1', 'V1', 'V1', 'V2', 'V2', 'V2', 'V3', 'V3', 'V3']","['V3', 'V3', 'V1', 'V1', 'V1', 'V1', 'V1', 'V1', 'V1']"
553,S,3,Correlation,"['V1', 'V1', 'V1', 'V2', 'V2', 'V2', 'V3', 'V3', 'V3']","['V2', 'V3', 'V1', 'V3', 'V1', 'V3', 'V2', 'V1', 'V1']"
553,S,4,kNN,"['V1', 'V1', 'V1', 'V2', 'V2', 'V2', 'V3', 'V3', 'V3']","['V2', 'V2', 'V1', 'V1', 'V1', 'V3', 'V2', 'V1', 'V1']"
553,S,4,sklearn_logistic_reg,"['V1', 'V1', 'V1', 'V2', 'V2', 'V2', 'V3', 'V3', 'V3']","['V2', 'V2', 'V1', 'V1', 'V1', 'V1', 'V2', 'V1', 'V1']"
553,S,4,SVM,"['V1', 'V1', 'V1', 'V2', 'V2', 'V2', 'V3', 'V3', 'V3']","['V2', 'V2', 'V1', 'V1', 'V1', 'V1', 'V1', 'V1', 'V1']"
553,S,4,Correlation,"['V1', 'V1', 'V1', 'V2', 'V2', 'V2', 'V3', 'V3', 'V3']","['V2', 'V2', 'V1', 'V1', 'V1', 'V1', 'V2', 'V1', 'V1']"
553,N,0,kNN,"['V1', 'V1', 'V1', 'V1', 'V2', 'V2', 'V2', 'V2', 'V3', 'V3', 'V3', 'V3']","['V2', 'V3', 'V3', 'V3', 'V3', 'V1', 'V1', 'V1', 'V1', 'V2', 'V1', 'V2']"
553,N,0,sklearn_logistic_reg,"['V1', 'V1', 'V1', 'V1', 'V2', 'V2', 'V2', 'V2', 'V3', 'V3', 'V3', 'V3']","['V2', 'V3', 'V2', 'V3', 'V3', 'V1', 'V1', 'V1', 'V1', 'V2', 'V1', 'V2']"
553,N,0,SVM,"['V1', 'V1', 'V1', 'V1', 'V2', 'V2', 'V2', 'V2', 'V3', 'V3', 'V3', 'V3']","['V1', 'V3', 'V2', 'V3', 'V3', 'V1', 'V1', 'V1', 'V1', 'V2', 'V1', 'V2']"
553,N,0,Correlation,"['V1', 'V1', 'V1', 'V1', 'V2', 'V2', 'V2', 'V2', 'V3', 'V3', 'V3', 'V3']","['V2', 'V3', 'V3', 'V3', 'V3', 'V1', 'V1', 'V1', 'V1', 'V2', 'V1', 'V2']"
553,N,1,kNN,"['V1', 'V1', 'V1', 'V2', 'V2', 'V2', 'V3', 'V3', 'V3']","['V1', 'V2', 'V3', 'V1', 'V3', 'V1', 'V1', 'V1', 'V1']"
553,N,1,sklearn_logistic_reg,"['V1', 'V1', 'V1', 'V2', 'V2', 'V2', 'V3', 'V3', 'V3']","['V1', 'V2', 'V2', 'V1', 'V3', 'V1', 'V1', 'V2', 'V1']"
553,N,1,SVM,"['V1', 'V1', 'V1', 'V2', 'V2', 'V2', 'V3', 'V3', 'V3']","['V1', 'V2', 'V2', 'V1', 'V3', 'V1', 'V1', 'V1', 'V1']"
553,N,1,Correlation,"['V1', 'V1', 'V1', 'V2', 'V2', 'V2', 'V3', 'V3', 'V3']","['V1', 'V2', 'V3', 'V1', 'V3', 'V1', 'V2', 'V1', 'V1']"
553,N,2,kNN,"['V1', 'V1', 'V1', 'V2', 'V2', 'V2', 'V3', 'V3', 'V3']","['V2', 'V2', 'V3', 'V1', 'V3', 'V3', 'V2', 'V1', 'V1']"
553,N,2,sklearn_logistic_reg,"['V1', 'V1', 'V1', 'V2', 'V2', 'V2', 'V3', 'V3', 'V3']","['V2', 'V2', 'V3', 'V1', 'V3', 'V3', 'V2', 'V1', 'V1']"
553,N,2,SVM,"['V1', 'V1', 'V1', 'V2', 'V2', 'V2', 'V3', 'V3', 'V3']","['V2', 'V2', 'V1', 'V1', 'V1', 'V1', 'V1', 'V1', 'V1']"
553,N,2,Correlation,"['V1', 'V1', 'V1', 'V2', 'V2', 'V2', 'V3', 'V3', 'V3']","['V2', 'V2', 'V3', 'V1', 'V3', 'V1', 'V2', 'V1', 'V1']"
553,N,3,kNN,"['V1', 'V1', 'V1', 'V2', 'V2', 'V2', 'V3', 'V3', 'V3']","['V1', 'V3', 'V3', 'V1', 'V3', 'V1', 'V2', 'V2', 'V1']"
553,N,3,sklearn_logistic_reg,"['V1', 'V1', 'V1', 'V2', 'V2', 'V2', 'V3', 'V3', 'V3']","['V2', 'V3', 'V2', 'V3', 'V1', 'V3', 'V2', 'V2', 'V1']"
553,N,3,SVM,"['V1', 'V1', 'V1', 'V2', 'V2', 'V2', 'V3', 'V3', 'V3']","['V2', 'V1', 'V2', 'V1', 'V1', 'V3', 'V1', 'V2', 'V1']"
553,N,3,Correlation,"['V1', 'V1', 'V1', 'V2', 'V2', 'V2', 'V3', 'V3', 'V3']","['V2', 'V3', 'V3', 'V1', 'V3', 'V1', 'V2', 'V2', 'V1']"
553,N,4,kNN,"['V1', 'V1', 'V1', 'V2', 'V2', 'V2', 'V3', 'V3', 'V3']","['V2', 'V2', 'V3', 'V1', 'V3', 'V1', 'V2', 'V2', 'V2']"
553,N,4,sklearn_logistic_reg,"['V1', 'V1', 'V1', 'V2', 'V2', 'V2', 'V3', 'V3', 'V3']","['V2', 'V3', 'V2', 'V1', 'V3', 'V1', 'V2', 'V1', 'V1']"
553,N,4,SVM,"['V1', 'V1', 'V1', 'V2', 'V2', 'V2', 'V3', 'V3', 'V3']","['V3', 'V3', 'V2', 'V1', 'V3', 'V3', 'V2', 'V3', 'V1']"
553,N,4,Correlation,"['V1', 'V1', 'V1', 'V2', 'V2', 'V2', 'V3', 'V3', 'V3']","['V2', 'V2', 'V3', 'V1', 'V3', 'V1', 'V2', 'V2', 'V2']"
584,S,0,kNN,"['V1', 'V1', 'V1', 'V1', 'V2', 'V2', 'V2', 'V2', 'V3', 'V3', 'V3', 'V3']","['V3', 'V3', 'V3', 'V3', 'V1', 'V3', 'V1', 'V1', 'V2', 'V2', 'V3', 'V2']"
584,S,0,sklearn_logistic_reg,"['V1', 'V1', 'V1', 'V1', 'V2', 'V2', 'V2', 'V2', 'V3', 'V3', 'V3', 'V3']","['V2', 'V3', 'V2', 'V2', 'V2', 'V3', 'V1', 'V1', 'V2', 'V2', 'V2', 'V2']"
584,S,0,SVM,"['V1', 'V1', 'V1', 'V1', 'V2', 'V2', 'V2', 'V2', 'V3', 'V3', 'V3', 'V3']","['V2', 'V3', 'V3', 'V3', 'V2', 'V1', 'V1', 'V1', 'V2', 'V2', 'V3', 'V2']"
584,S,0,Correlation,"['V1', 'V1', 'V1', 'V1', 'V2', 'V2', 'V2', 'V2', 'V3', 'V3', 'V3', 'V3']","['V3', 'V3', 'V3', 'V3', 'V3', 'V3', 'V3', 'V1', 'V2', 'V2', 'V1', 'V2']"
584,S,1,kNN,"['V1', 'V1', 'V1', 'V2', 'V2', 'V2', 'V3', 'V3', 'V3']","['V2', 'V3', 'V2', 'V3', 'V3', 'V1', 'V2', 'V1', 'V2']"
584,S,1,sklearn_logistic_reg,"['V1', 'V1', 'V1', 'V2', 'V2', 'V2', 'V3', 'V3', 'V3']","['V2', 'V2', 'V2', 'V3', 'V1', 'V1', 'V2', 'V1', 'V2']"
584,S,1,SVM,"['V1', 'V1', 'V1', 'V2', 'V2', 'V2', 'V3', 'V3', 'V3']","['V1', 'V2', 'V2', 'V3', 'V1', 'V1', 'V1', 'V1', 'V2']"
584,S,1,Correlation,"['V1', 'V1', 'V1', 'V2', 'V2', 'V2', 'V3', 'V3', 'V3']","['V2', 'V2', 'V2', 'V1', 'V1', 'V1', 'V2', 'V1', 'V2']"
584,S,2,kNN,"['V1', 'V1', 'V1', 'V2', 'V2', 'V2', 'V3', 'V3', 'V3']","['V3', 'V3', 'V2', 'V3', 'V3', 'V3', 'V1', 'V3', 'V2']"
584,S,2,sklearn_logistic_reg,"['V1', 'V1', 'V1', 'V2', 'V2', 'V2', 'V3', 'V3', 'V3']","['V3', 'V3', 'V2', 'V3', 'V3', 'V1', 'V1', 'V3', 'V1']"
584,S,2,SVM,"['V1', 'V1', 'V1', 'V2', 'V2', 'V2', 'V3', 'V3', 'V3']","['V3', 'V3', 'V2', 'V1', 'V3', 'V1', 'V1', 'V3', 'V2']"
584,S,2,Correlation,"['V1', 'V1', 'V1', 'V2', 'V2', 'V2', 'V3', 'V3', 'V3']","['V3', 'V3', 'V2', 'V3', 'V3', 'V3', 'V1', 'V1', 'V2']"
584,S,3,kNN,"['V1', 'V1', 'V1', 'V2', 'V2', 'V2', 'V3', 'V3', 'V3']","['V3', 'V3', 'V2', 'V3', 'V3', 'V3', 'V1', 'V3', 'V1']"
584,S,3,sklearn_logistic_reg,"['V1', 'V1', 'V1', 'V2', 'V2', 'V2', 'V3', 'V3', 'V3']","['V3', 'V3', 'V2', 'V3', 'V3', 'V3', 'V1', 'V1', 'V2']"
